# Wordlist

# DATA
ID	DOCULECT	CONCEPT	GLOSSID	IPA	TOKENS	STRUCTURE
537	Rangoon	container for measuring grain (=1 decaliter)	535	zɑ⁵³lɑ⁵⁵	z ɑ ⁵³ + l ɑ ⁵⁵	i n t + i n t
2323	Achang_Longchuan	container for measuring grain (=1 decaliter)	535	kɔŋ³¹	k ɔ ŋ ³¹	i n c t
5468	Atsi	container for measuring grain (=1 decaliter)	535	tu⁵¹	t u ⁵¹	i n t
7204	Maru	container for measuring grain (=1 decaliter)	535	tu³¹	t u ³¹	i n t
8856	Bola	container for measuring grain (=1 decaliter)	535	puŋ³¹	p u ŋ ³¹	i n c t
10546	Lashi	container for measuring grain (=1 decaliter)	535	puŋ³¹	/ʔ p u ŋ ³¹	i m n i t
#
1700	Rangoon	cook / boil	1684	tɕhɛʔ⁴	tɕʰ ɛ ʔ ⁴	i n c t
3402	Achang_Longchuan	cook / boil	1684	ʐau⁵⁵	ʐ au ⁵⁵	i n t
4860	Xiandao	cook / boil	1684	tɔŋ³⁵	t ɔ ŋ ³⁵	i n c t
6635	Atsi	cook / boil	1684	tʃo̱ʔ⁵⁵	ˀtʃ o ʔ ⁵⁵	i n c t
8266	Maru	cook / boil	1684	tʃɔ̱ʔ⁵⁵	ˀtʃ ɔ ʔ ⁵⁵	i n c t
9994	Bola	cook / boil	1684	tʃaʔ⁵⁵	tʃ a ʔ ⁵⁵	i n c t
11528	Lashi	cook / boil	1684	tʃa̱ːu⁵³	ˀtʃ aːu ⁵³	i n t
#
1534	Rangoon	cooked, be (rice) / done	1521	tɕɛʔ⁴	tɕ ɛ ʔ ⁴	i n c t
3245	Achang_Longchuan	cooked, be (rice) / done	1521	tʂuaʔ⁵⁵	tʂ ua ʔ ⁵⁵	i n c t
4716	Xiandao	cooked, be (rice) / done	1521	tʂɔʔ⁵⁵	tʂ ɔ ʔ ⁵⁵	i n c t
6468	Atsi	cooked, be (rice) / done	1521	ŋjoʔ²¹	ŋ j o ʔ ²¹	i m n c t
8104	Maru	cooked, be (rice) / done	1521	ŋjɔʔ³¹	ŋ j ɔ ʔ ³¹	i m n c t
9830	Bola	cooked, be (rice) / done	1521	ŋjaʔ³¹	ŋ j a ʔ ³¹	i m n c t
11393	Lashi	cooked, be (rice) / done	1521	ŋjɔːʔ³¹	ŋ j ɔː ʔ ³¹	i m n c t
#
974	Rangoon	cool, pleasantly	970	e⁵⁵mjɑ⁵³	/ʔ e ⁵⁵ + m j ɑ ⁵³	i n t + i m n t
2732	Achang_Longchuan	cool, pleasantly	970	liaŋ³⁵	l i a ŋ ³⁵	i m n c t
4286	Xiandao	cool, pleasantly	970	lɛŋ³⁵	l ɛ ŋ ³⁵	i n c t
5907	Atsi	cool, pleasantly	970	ŋam⁵⁵	ŋ a m ⁵⁵	i n c t
7602	Maru	cool, pleasantly	970	ŋəŋ⁵⁵	ŋ ə ŋ ⁵⁵	i n c t
9286	Bola	cool, pleasantly	970	tʃhɛ̃³⁵	tʃh ɛ̃ ∼ ³⁵	i n c t
#
1791	Rangoon	copper (note:+red)	1774	tɕe⁵⁵	tɕ e ⁵⁵	i n t
3480	Achang_Longchuan	copper (note:+red)	1774	tɔŋ⁵⁵	t ɔ ŋ ⁵⁵	i n c t
6716	Atsi	copper (note:+red)	1774	kji²¹	k j i ²¹	i m n t
8348	Maru	copper (note:+red)	1774	kjik⁵⁵	k j i k ⁵⁵	i m n c t
10078	Bola	copper (note:+red)	1774	kji³¹	k j i ³¹	i m n t
11603	Lashi	copper (note:+red)	1774	kjei³³	k j ei ³³	i m n t
#
673	Rangoon	corner / angle	670	thɑ̃u⁵³	tʰ ɑ̃ u ∼ ⁵³	i n N c t
2442	Achang_Longchuan	corner / angle	670	a³¹tʂɔk⁵⁵	/ʔ a ³¹ + tʂ ɔ k ⁵⁵	i n t + i n c t
4017	Xiandao	corner / angle	670	a³¹tʂhap⁵⁵	/ʔ a ³¹ + tʂh a p ⁵⁵	i n t + i n c t
5602	Atsi	corner / angle	670	tʃu̱n⁵¹	ˀtʃ u n ⁵¹	i n c t
7313	Maru	corner / angle	670	khjuk³¹	kh j u k ³¹	i m n c t
8982	Bola	corner / angle	670	a³¹tʃɔ̱n⁵⁵	/ʔ a ³¹ + ˀtʃ ɔ n ⁵⁵	i n t + i n c t
10649	Lashi	corner / angle	670	a³³tʃɔ̱n³³	/ʔ a ³³ + ˀtʃ ɔ n ³³	i n t + i n c t
#
160	Rangoon	corpse	160	ɑ⁵³lɑ̃u⁵⁵	/ʔ ɑ ⁵³ + l ɑ̃ u ∼ ⁵⁵	i n t + i n N c t
1980	Achang_Longchuan	corpse	160	ʂɿ⁵⁵mʐuaŋ⁵⁵	ʂ ɿ ⁵⁵ + m ʐ ua ŋ ⁵⁵	i n t + i m n c t
3633	Xiandao	corpse	160	tʂu⁵⁵mɔŋ⁵⁵	tʂ u ⁵⁵ + m ɔ ŋ ⁵⁵	i n t + i n c t
5094	Atsi	corpse	160	maŋ⁵¹	m a ŋ ⁵¹	i n c t
6866	Maru	corpse	160	mɔ̃³¹	m ɔ̃ ∼ ³¹	i n c t
8500	Bola	corpse	160	mɔ̃⁵⁵	m ɔ̃ ∼ ⁵⁵	i n c t
10224	Lashi	corpse	160	maŋ³¹	m a ŋ ³¹	i n c t
11958	Old_Burmese	corpse	160	aʔ◦lo₂ṅḥ	ʔ a ⁵³ + l ʊ ŋ ⁵⁵	i n t + i n c t
#
393	Rangoon	cotton	391	wɑ²²	/ʔ w ɑ ²²	i m n t
2188	Achang_Longchuan	cotton	391	tu³¹u⁵⁵	t u ³¹ + /ʔ u ⁵⁵	i n t + i n t
3832	Xiandao	cotton	391	ta³¹u⁵⁵a³¹tʂɯŋ⁵⁵	t a ³¹ + /ʔ u ⁵⁵ + /ʔ a ³¹ + tʂ ɯ ŋ ⁵⁵	i n t + i n t + i n t + i n c t
5326	Atsi	cotton	391	tăʔ²¹u̱⁵¹	t ă ʔ ²¹ + ˀ/ʔ u ⁵¹	i n c t + i n t
7075	Maru	cotton	391	tə̆³¹a̱u³¹	t ə̆ ³¹ + ˀ/ʔ au ³¹	i n t + i n t
8717	Bola	cotton	391	tə̆³¹u⁵⁵	t ə̆ ³¹ + /ʔ u ⁵⁵	i n t + i n t
10424	Lashi	cotton	391	taʔ³¹u̱³³	t a ʔ ³¹ + ˀ/ʔ u ³³	i n c t + i n t
#
1377	Rangoon	cough	1366	tɕhɑ̃u⁵⁵sho⁵⁵	tɕʰ ɑ̃ u ∼ ⁵⁵ + sʰ o ⁵⁵	i n N c t + i n t
3093	Achang_Longchuan	cough	1366	khʐɔŋ³¹tʂhau³¹	kʰ ʐ ɔ ŋ ³¹ + tʂʰ au ³¹	i m n c t + i n t
4579	Xiandao	cough	1366	khʐoŋ³¹tʂhau³¹	khʐ o ŋ ³¹ + tʂh au ³¹	i n c t + i n t
6310	Atsi	cough	1366	khjuŋ²¹tsa̱u²¹	kʰ j u ŋ ²¹ + ˀts a u ²¹	i m n c t + i n N t
7951	Maru	cough	1366	khjauŋ³⁵tsu̱k⁵⁵	kh j au ŋ ³⁵ + ˀts u k ⁵⁵	i m n c t + i n c t
9672	Bola	cough	1366	khjauŋ³⁵ta̱u³¹ta̱u³¹	khj au ŋ ³⁵ + ˀt au ³¹ + ˀt au ³¹	i n c t + i n t + i n t
11250	Lashi	cough	1366	khjuŋ⁵⁵tsa̱ːu⁵⁵	kh j u ŋ ⁵⁵ + ˀts aːu ⁵⁵	i m n c t + i n t
11908	Old_Burmese	cough	1366	khyo₂ṅḥ◦chuiwḥ	kh j ʊ ŋ ⁵⁵ + tɕh ə w ⁵⁵	i m n c t + i n c t
#
1537	Rangoon	count (numbers)	1524	je²²	/ʔ j e ²²	i m n t
3248	Achang_Longchuan	count (numbers)	1524	an³⁵	/ʔ a n ³⁵	i n c t
4719	Xiandao	count (numbers)	1524	an³⁵	/ʔ a n ³⁵	i n c t
6471	Atsi	count (numbers)	1524	ŋa̱p⁵⁵	ˀŋ a p ⁵⁵	i n c t
8107	Maru	count (numbers)	1524	ŋɛ̱ʔ⁵⁵	ˀŋ ɛ ʔ ⁵⁵	i n c t
9833	Bola	count (numbers)	1524	ŋɛ̱ʔ⁵⁵	ˀŋ ɛ ʔ ⁵⁵	i n c t
11396	Lashi	count (numbers)	1524	ŋa̱ːp⁵⁵	ˀŋ aː p ⁵⁵	i n c t
11631	Old_Burmese	count (numbers)	1524	riy	r ə j ²²	i n c t
#
1606	Rangoon	cover (the mouth)	1591	oʔ⁴	/ʔ o ʔ ⁴	i n c t
3315	Achang_Longchuan	cover (the mouth)	1591	ət³⁵	/ʔ ə t ³⁵	i n c t
4784	Xiandao	cover (the mouth)	1591	tʂhum³⁵	tʂh u m ³⁵	i n c t
6541	Atsi	cover (the mouth)	1591	ŋo̱p⁵⁵	ˀŋ o p ⁵⁵	i n c t
8175	Maru	cover (the mouth)	1591	tshuk⁵⁵	tsh u k ⁵⁵	i n c t
9902	Bola	cover (the mouth)	1591	ŋø̱ʔ⁵⁵	ˀŋ ø ʔ ⁵⁵	i n c t
11456	Lashi	cover (the mouth)	1591	ŋu̱ːp⁵⁵	ˀŋ uː p ⁵⁵	i n c t
11915	Old_Burmese	cover (the mouth)	1591	up	ʔ u p ⁴	i n c t
#
1690	Rangoon	cover / hide from view	1675	phõ⁵⁵	pʰ õ ∼ ⁵⁵	i n c t
3392	Achang_Longchuan	cover / hide from view	1675	phum³¹	pʰ u m ³¹	i n c t
4850	Xiandao	cover / hide from view	1675	kɔŋ³¹	k ɔ ŋ ³¹	i n c t
6625	Atsi	cover / hide from view	1675	ŋo̱p⁵⁵	ˀŋ o p ⁵⁵	i n c t
8256	Maru	cover / hide from view	1675	kɔ³¹	k ɔ ³¹	i n t
9984	Bola	cover / hide from view	1675	ka⁵⁵	k a ⁵⁵	i n t
11519	Lashi	cover / hide from view	1675	kɔː³¹	k ɔː ³¹	i n t
#
1419	Rangoon	cover up (objects)	1408	tɕhõ²²	tɕʰ õ ∼ ²²	i n c t
3133	Achang_Longchuan	cover up (objects)	1408	kuaŋ³¹	k ua ŋ ³¹	i n c t
4615	Xiandao	cover up (objects)	1408	tshi³⁵	tsh i ³⁵	i n t
6351	Atsi	cover up (objects)	1408	ŋo̱p⁵⁵	ˀŋ o p ⁵⁵	i n c t
7991	Maru	cover up (objects)	1408	tsaŋ⁵⁵	ts a ŋ ⁵⁵	i n c t
9714	Bola	cover up (objects)	1408	ŋø̱ʔ⁵⁵	ˀŋ ø ʔ ⁵⁵	i n c t
11288	Lashi	cover up (objects)	1408	ŋu̱ːp⁵⁵	ˀŋ uː p ⁵⁵	i n c t
#
1723	Rangoon	cow	1706	nwɑ⁵⁵mɑ⁵³	n w ɑ ⁵⁵ + m ɑ ⁵³	i m n t + i n t
3422	Achang_Longchuan	cow	1706	n̥o³¹tseŋ³⁵	n̥ o ³¹ + ts e ŋ ³⁵	i n t + i n c t
4880	Xiandao	cow	1706	no³¹mɔ³¹	n o ³¹ + m ɔ ³¹	i n t + i n t
6658	Atsi	cow	1706	nŏ²¹mji̱⁵⁵	n ŏ ²¹ + ˀm j i ⁵⁵	i n t + i m n t
8289	Maru	cow	1706	nŭŋ³⁵tsaŋ³¹	n ŭ ŋ ³⁵ + ts a ŋ ³¹	i n c t + i n c t
10016	Bola	cow	1706	nɔ̆³¹taŋ⁵⁵	n ɔ̆ ³¹ + t a ŋ ⁵⁵	i n t + i n c t
11549	Lashi	cow	1706	nə̆³³mji⁵³	n ə̆ ³³ + m j i ⁵³	i n t + i m n t
12038	Old_Burmese	cow	1706	no₁ḥ◦maʔ	n o ⁵⁵ + m a ⁵³	i n t + i n t
#
651	Rangoon	crack / rift / fissure	649	ɛʔ⁴tɕɑ̃u⁵⁵	/ʔ ɛ ʔ ⁴ + tɕ ɑ̃ u ∼ ⁵⁵	i n c t + i n N c t
2423	Achang_Longchuan	crack / rift / fissure	649	tiak³¹	t i a k ³¹	i m n c t
4001	Xiandao	crack / rift / fissure	649	pʐak³⁵	pʐ a k ³⁵	i n c t
5580	Atsi	crack / rift / fissure	649	koʔ²¹kho⁵¹	k o ʔ ²¹ + kʰ o ⁵¹	i n c t + i n t
7298	Maru	crack / rift / fissure	649	kɔʔ³¹khu³¹	k ɔ ʔ ³¹ + kh u ³¹	i n c t + i n t
8964	Bola	crack / rift / fissure	649	kaʔ³¹puŋ³⁵	k a ʔ ³¹ + p u ŋ ³⁵	i n c t + i n c t
#
895	Rangoon	cramped / narrow	892	tɕĩ⁵⁵tɕɑʔ⁴	tɕ ĩ ∼ ⁵⁵ + tɕ ɑ ʔ ⁴	i n c t + i n c t
2650	Achang_Longchuan	cramped / narrow	892	n̥ap⁵⁵	n̥ a p ⁵⁵	i n c t
5825	Atsi	cramped / narrow	892	tʃa̱p⁵⁵	ˀtʃ a p ⁵⁵	i n c t
7526	Maru	cramped / narrow	892	tʃɛ̱ʔ⁵⁵	ˀtʃ ɛ ʔ ⁵⁵	i n c t
9206	Bola	cramped / narrow	892	tʃɛ̱ʔ⁵⁵	ˀtʃ ɛ ʔ ⁵⁵	i n c t
10853	Lashi	cramped / narrow	892	tʃiːn⁵⁵tʃa̱p⁵⁵	tʃ iː n ⁵⁵ + ˀtʃ a p ⁵⁵	i n c t + i n c t
#
319	Rangoon	crane	317	tɕo⁵⁵tɕɑ²²	tɕ o ⁵⁵ + tɕ ɑ ²²	i n t + i n t
5253	Atsi	crane	317	kon⁵⁵phju⁵¹	k o n ⁵⁵ + pʰ j u ⁵¹	i n c t + i m n t
#
1436	Rangoon	crawl (of insects)	1425	tθwɑ⁵⁵	tθ w ɑ ⁵⁵	i m n t
3149	Achang_Longchuan	crawl (of insects)	1425	so³¹	s o ³¹	i n t
4631	Xiandao	crawl (of insects)	1425	so³¹	s o ³¹	i n t
6368	Atsi	crawl (of insects)	1425	to²¹	t o ²¹	i n t
8007	Maru	crawl (of insects)	1425	tu³⁵	t u ³⁵	i n t
9731	Bola	crawl (of insects)	1425	tɔ³¹	t ɔ ³¹	i n t
11305	Lashi	crawl (of insects)	1425	tɔːʔ³¹	t ɔː ʔ ³¹	i n c t
#
1435	Rangoon	crawl (of people)	1424	twɑ⁵⁵tθwɑ⁵⁵	t w ɑ ⁵⁵ + tθ w ɑ ⁵⁵	i m n t + i m n t
3148	Achang_Longchuan	crawl (of people)	1424	to³¹	t o ³¹	i n t
4630	Xiandao	crawl (of people)	1424	to³¹	t o ³¹	i n t
6367	Atsi	crawl (of people)	1424	to²¹	t o ²¹	i n t
8006	Maru	crawl (of people)	1424	tu³⁵	t u ³⁵	i n t
9730	Bola	crawl (of people)	1424	tɔ³¹	t ɔ ³¹	i n t
11304	Lashi	crawl (of people)	1424	tɔːʔ³¹	t ɔː ʔ ³¹	i n c t
12097	Old_Burmese	crawl (of people)	1424	to₁ḥ	t o ⁵⁵	i n t
#
1228	Rangoon	crazy, become	1221	ju⁵⁵	/ʔ j u ⁵⁵	i m n t
2963	Achang_Longchuan	crazy, become	1221	vən⁵⁵	v ə n ⁵⁵	i n c t
4474	Xiandao	crazy, become	1221	vɤn⁵⁵	v ɤ n ⁵⁵	i n c t
6160	Atsi	crazy, become	1221	na²¹	n a ²¹	i n t
7820	Maru	crazy, become	1221	na³⁵	n a ³⁵	i n t
9527	Bola	crazy, become	1221	na³¹	n a ³¹	i n t
11128	Lashi	crazy, become	1221	ju̱ː³³	ˀ/ʔ j uː ³³	i m n t
#
1772	Rangoon	crisp / brittle	1755	tɕuʔ⁴	tɕ u ʔ ⁴	i n c t
3470	Achang_Longchuan	crisp / brittle	1755	sɔp⁵⁵	s ɔ p ⁵⁵	i n c t
4924	Xiandao	crisp / brittle	1755	ʐom³¹	ʐ o m ³¹	i n c t
6706	Atsi	crisp / brittle	1755	khjop²¹	kʰ j o p ²¹	i m n c t
8338	Maru	crisp / brittle	1755	khjɔp³¹	kh j ɔ p ³¹	i m n c t
10065	Bola	crisp / brittle	1755	sɔ̃³⁵	s ɔ̃ ∼ ³⁵	i n c t
11592	Lashi	crisp / brittle	1755	ʃy̱ː³³	ˀʃ yː ³³	i n t
#
378	Rangoon	crops	376	kɑuʔ⁴pɛ⁵⁵tθi⁵⁵n̥²²	k ɑ u ʔ ⁴ + p ɛ ⁵⁵ + tθ i ⁵⁵ + n̥ ²²	i n N c t + i n t + i n t + i t
5310	Atsi	crops	376	xŭ²¹va²¹	x ŭ ²¹ + v a ²¹	i n t + i n t
7062	Maru	crops	376	xə̆⁵⁵vɔ³¹	x ə̆ ⁵⁵ + v ɔ ³¹	i n t + i n t
8701	Bola	crops	376	xə̆³¹vɔ⁵¹	x ə̆ ³¹ + v ɔ ⁵¹	i n t + i n t
10411	Lashi	crops	376	jo³¹	/ʔ j o ³¹	i m n t
#
1266	Rangoon	cross (a bridge)	1259	phjɑʔ⁴ku⁵⁵	pʰ j ɑ ʔ ⁴ + k u ⁵⁵	i m n c t + i n t
3001	Achang_Longchuan	cross (a bridge)	1259	kʐo³¹	k ʐ o ³¹	i m n t
4508	Xiandao	cross (a bridge)	1259	pun³¹	p u n ³¹	i n c t
6200	Atsi	cross (a bridge)	1259	ku²¹	k u ²¹	i n t
7857	Maru	cross (a bridge)	1259	kau³⁵	k au ³⁵	i n t
9566	Bola	cross (a bridge)	1259	lai³¹	l ai ³¹	i n t
11162	Lashi	cross (a bridge)	1259	kuː³³	k uː ³³	i n t
#
1194	Rangoon	cross (a river)	1188	ku⁵⁵	k u ⁵⁵	i n t
2935	Achang_Longchuan	cross (a river)	1188	kʐo³¹	k ʐ o ³¹	i m n t
4450	Xiandao	cross (a river)	1188	vai³¹	v ai ³¹	i n t
6128	Atsi	cross (a river)	1188	ku²¹	k u ²¹	i n t
7792	Maru	cross (a river)	1188	kau³⁵	k au ³⁵	i n t
9499	Bola	cross (a river)	1188	ku³¹	k u ³¹	i n t
11105	Lashi	cross (a river)	1188	kuː³³	k uː ³³	i n t
11884	Old_Burmese	cross (a river)	1188	kuḥ	k u ⁵⁵	i n t
#
1667	Rangoon	cross / pass	1652	tɕɔ²²	tɕ ɔ ²²	i n t
3371	Achang_Longchuan	cross / pass	1652	tʂam⁵⁵	tʂ a m ⁵⁵	i n c t
6602	Atsi	cross / pass	1652	lut²¹	l u t ²¹	i n c t
8233	Maru	cross / pass	1652	løʔ³¹	l ø ʔ ³¹	i n c t
9961	Bola	cross / pass	1652	xəi³⁵lai³¹	x əi ³⁵ + l ai ³¹	i n t + i n t
11503	Lashi	cross / pass	1652	laːi³³	l aːi ³³	i n t
#
323	Rangoon	crow	321	tɕi⁵⁵kɑ̃⁵⁵	tɕ i ⁵⁵ + k ɑ̃ ∼ ⁵⁵	i n t + i n c t
2126	Achang_Longchuan	crow	321	kă³¹lam³¹	k ă ³¹ + l a m ³¹	i n t + i n c t
3775	Xiandao	crow	321	kak⁵⁵	k a k ⁵⁵	i n c t
5257	Atsi	crow	321	ŋŏ̱ʔ⁵⁵noʔ²¹	ˀŋ ă ʔ ⁵⁵ + n o ʔ ²¹	i n c t + i n c t
7012	Maru	crow	321	kəʔ³¹nɔʔ³¹	k ə ʔ ³¹ + n ɔ ʔ ³¹	i n c t + i n c t
8649	Bola	crow	321	kə̆³¹naʔ³¹	k ə̆ ³¹ + n a ʔ ³¹	i n t + i n c t
10362	Lashi	crow	321	ŋɔ̱̆ʔ⁵⁵nɔʔ³¹	ˀŋ ɔ̆ ʔ ⁵⁵ + n ɔ ʔ ³¹	i n c t + i n c t
11948	Old_Burmese	crow	321	taṅ◦kliḥ	t a ŋ ²² + k l i ⁵⁵	i n c t + i m n t
#
1328	Rangoon	crow (of cocks)	1319	tũ²²	t ũ ∼ ²²	i n c t
3049	Achang_Longchuan	crow (of cocks)	1319	thun⁵⁵	tʰ u n ⁵⁵	i n c t
4543	Xiandao	crow (of cocks)	1319	thun⁵⁵	th u n ⁵⁵	i n c t
6262	Atsi	crow (of cocks)	1319	tu̱n⁵¹	ˀt u n ⁵¹	i n c t
7907	Maru	crow (of cocks)	1319	tu̱m³¹	ˀt u m ³¹	i n c t
9626	Bola	crow (of cocks)	1319	tɔ̱n⁵⁵	ˀt ɔ n ⁵⁵	i n c t
11208	Lashi	crow (of cocks)	1319	tu̱ːn³³	ˀt uː n ³³	i n c t
#
1329	Rangoon	crow (of hens)	1320	kɑ⁵³tɔ²²	k ɑ ⁵³ + t ɔ ²²	i n t + i n t
3050	Achang_Longchuan	crow (of hens)	1320	tək³¹	t ə k ³¹	i n c t
4544	Xiandao	crow (of hens)	1320	tʐɔt³⁵	tʐ ɔ t ³⁵	i n c t
6263	Atsi	crow (of hens)	1320	kĕ²¹te̱k⁵⁵	k ĕ ²¹ + ˀt e k ⁵⁵	i n t + i n c t
7908	Maru	crow (of hens)	1320	mjaŋ³¹	m j a ŋ ³¹	i m n c t
9627	Bola	crow (of hens)	1320	khɔ³⁵	kh ɔ ³⁵	i n t
11209	Lashi	crow (of hens)	1320	phaːu³³	ph aːu ³³	i n t
#
560	Rangoon	crupper-strap	558	mji⁵⁵pjɑ̃⁵⁵	m j i ⁵⁵ + p j ɑ̃ ∼ ⁵⁵	i m n t + i m n c t
5489	Atsi	crupper-strap	558	sai⁵⁵xaŋ⁵⁵	s a i ⁵⁵ + x a ŋ ⁵⁵	i n N t + i n c t
#
1551	Rangoon	crush to pieces	1538	tɕhe²²	tɕʰ e ²²	i n t
3262	Achang_Longchuan	crush to pieces	1538	tek³¹ ȵ̥uai⁵⁵	t e k ³¹ + ȵ̥ uai ⁵⁵	i n c t + i n t
6485	Atsi	crush to pieces	1538	tʃhap⁵⁵	tʃʰ a p ⁵⁵	i n c t
8121	Maru	crush to pieces	1538	tʃhɛʔ⁵⁵	tʃh ɛ ʔ ⁵⁵	i n c t
9847	Bola	crush to pieces	1538	la̱ʔ⁵⁵tʃɛʔ³¹	ˀl a ʔ ⁵⁵ + tʃ ɛ ʔ ³¹	i n c t + i n c t
11409	Lashi	crush to pieces	1538	nɛ̱ː⁵³phji³³	ˀn ɛː ⁵³ + ph j i ³³	i n t + i m n t
#
1385	Rangoon	cry	1374	ŋo²²	ŋ o ²²	i n t
3100	Achang_Longchuan	cry	1374	ŋau⁵⁵	ŋ au ⁵⁵	i n t
4585	Xiandao	cry	1374	ŋau⁵⁵	ŋ au ⁵⁵	i n t
6318	Atsi	cry	1374	ŋau⁵¹	ŋ a u ⁵¹	i n N t
7958	Maru	cry	1374	ŋuk³¹	ŋ u k ³¹	i n c t
9680	Bola	cry	1374	ŋau⁵⁵	ŋ au ⁵⁵	i n t
11258	Lashi	cry	1374	ŋaːu³¹	ŋ aːu ³¹	i n t
11800	Old_Burmese	cry	1374	ṅuiw	ŋ ə w ²²	i n c t
#
1420	Rangoon	cry / chirp (of birds)	1409	tɕu⁵⁵jĩ⁵³	tɕ u ⁵⁵ + /ʔ j ĩ ∼ ⁵³	i n t + i m n c t
3134	Achang_Longchuan	cry / chirp (of birds)	1409	mʐəŋ⁵⁵	m ʐ ə ŋ ⁵⁵	i m n c t
4616	Xiandao	cry / chirp (of birds)	1409	mɯŋ⁵⁵	m ɯ ŋ ⁵⁵	i n c t
6352	Atsi	cry / chirp (of birds)	1409	mjiŋ⁵¹	m j i ŋ ⁵¹	i m n c t
7992	Maru	cry / chirp (of birds)	1409	mjaŋ³¹	m j a ŋ ³¹	i m n c t
9715	Bola	cry / chirp (of birds)	1409	mjaŋ⁵⁵	m j a ŋ ⁵⁵	i m n c t
11289	Lashi	cry / chirp (of birds)	1409	mjəːŋ³¹	m j əː ŋ ³¹	i m n c t
#
825	Rangoon	cubit	822	tɑ̃u²²	t ɑ̃ u ∼ ²²	i n N c t
2581	Achang_Longchuan	cubit	822	suak³⁵	s ua k ³⁵	i n c t
4148	Xiandao	cubit	822	sɔk³⁵	s ɔ k ³⁵	i n c t
5754	Atsi	cubit	822	tuŋ⁵¹	t u ŋ ⁵¹	i n c t
7457	Maru	cubit	822	tauŋ⁵⁵	t au ŋ ⁵⁵	i n c t
9137	Bola	cubit	822	tauŋ³⁵	t au ŋ ³⁵	i n c t
10785	Lashi	cubit	822	tuŋ³³	t u ŋ ³³	i n c t
#
327	Rangoon	cuckoo	325	oʔ⁴ɔ⁵⁵	/ʔ o ʔ ⁴ + /ʔ ɔ ⁵⁵	i n c t + i n t
2130	Achang_Longchuan	cuckoo	325	kut⁵⁵tun⁵⁵m̥ɔʔ⁵⁵	k u t ⁵⁵ + t u n ⁵⁵ + m̥ ɔ ʔ ⁵⁵	i n c t + i n c t + i n c t
3778	Xiandao	cuckoo	325	kuk⁵⁵tun⁵⁵	k u k ⁵⁵ + t u n ⁵⁵	i n c t + i n c t
5261	Atsi	cuckoo	325	pu̱k⁵⁵tun²¹	ˀp u k ⁵⁵ + t u n ²¹	i n c t + i n c t
7016	Maru	cuckoo	325	ku̱k⁵⁵tui³¹	ˀk u k ⁵⁵ + t u i ³¹	i n c t + i m n t
8653	Bola	cuckoo	325	kuk⁵⁵tui³¹	k u k ⁵⁵ + t ui ³¹	i n c t + i n t
10365	Lashi	cuckoo	325	kuk⁵⁵ty³³	k u k ⁵⁵ + t y ³³	i n c t + i n t
#
1732	Rangoon	cucumber	1715	tθɑ⁵³khwɑ⁵⁵tθi⁵⁵	tθ ɑ ⁵³ + kʰ w ɑ ⁵⁵ + tθ i ⁵⁵	i n t + i m n t + i n t
3431	Achang_Longchuan	cucumber	1715	tiaŋ³¹xo³¹	t i a ŋ ³¹ + x o ³¹	i m n c t + i n t
4888	Xiandao	cucumber	1715	choŋ³¹xo³¹	ch o ŋ ³¹ + x o ³¹	i n c t + i n t
6667	Atsi	cucumber	1715	tuŋ⁵¹kho²¹	t u ŋ ⁵¹ + kʰ o ²¹	i n c t + i n t
8298	Maru	cucumber	1715	lə̆³¹khu³⁵	l ə̆ ³¹ + kh u ³⁵	i n t + i n t
10025	Bola	cucumber	1715	taŋ⁵⁵khɔ³¹	t a ŋ ⁵⁵ + kh ɔ ³¹	i n c t + i n t
11557	Lashi	cucumber	1715	tu̱ŋ³¹khɔ⁵⁵	ˀt u ŋ ³¹ + kh ɔ ⁵⁵	i n c t + i n t
#
1405	Rangoon	cuddle / embrace	1394	thwe⁵⁵pɑiʔ⁴	tʰ w e ⁵⁵ + p ɑi ʔ ⁴	i m n t + i n c t
3119	Achang_Longchuan	cuddle / embrace	1394	kʐuat³⁵	k ʐ ua t ³⁵	i m n c t
4603	Xiandao	cuddle / embrace	1394	kɔt³⁵	k ɔ t ³⁵	i n c t
6337	Atsi	cuddle / embrace	1394	po̱⁵¹	ˀp o ⁵¹	i n t
7977	Maru	cuddle / embrace	1394	pɔ̱³¹tsaŋ³¹	ˀp ɔ ³¹ + ts a ŋ ³¹	i n t + i n c t
9700	Bola	cuddle / embrace	1394	pa̱⁵⁵	ˀp a ⁵⁵	i n t
11277	Lashi	cuddle / embrace	1394	pɔ̱ː³³	ˀp ɔː ³³	i n t
#
495	Rangoon	cupboard / cabinet	493	bi²²do²²	b i ²² + d o ²²	i n t + i n t
2283	Achang_Longchuan	cupboard / cabinet	493	kui³⁵	k ui ³⁵	i n t
7166	Maru	cupboard / cabinet	493	ku̱i³⁵	ˀk ui ³⁵	i n t
8814	Bola	cupboard / cabinet	493	pɔn³⁵	p ɔ n ³⁵	i n c t
#
916	Rangoon	curved / crooked / bent	913	kɑuʔ⁴	k ɑ u ʔ ⁴	i n N c t
2673	Achang_Longchuan	curved / crooked / bent	913	kok⁵⁵	k o k ⁵⁵	i n c t
4229	Xiandao	curved / crooked / bent	913	koʔ³⁵	k o ʔ ³⁵	i n c t
5848	Atsi	curved / crooked / bent	913	koi⁵⁵	k o i ⁵⁵	i n N t
